availability_365,calculated_host_listings_count,longitude,room_type,Price
131.0,1.0,-73.81295,1.0,200
161.0,1.0,-73.99343,1.0,400
311.0,4.0,-73.91989,0.0,165
0.0,1.0,-73.97589,1.0,150
0.0,96.0,-73.97105,1.0,145
0.0,3.0,-73.99054,0.0,85
0.0,1.0,-73.95689,2.0,42
310.0,3.0,-73.94366,0.0,90
0.0,1.0,-73.9856,0.0,110
267.0,2.0,-73.91721,0.0,150
158.0,1.0,-73.9412,0.0,75
4.0,1.0,-73.93701,1.0,50
38.0,1.0,-73.98966,1.0,250
201.0,121.0,-73.98145,1.0,335
281.0,327.0,-73.99616,1.0,185
6.0,1.0,-73.94446,0.0,65
242.0,1.0,-73.94602,1.0,169
340.0,25.0,-73.97566,0.0,48
84.0,1.0,-73.91784,0.0,100
220.0,6.0,-73.9462,1.0,58
342.0,3.0,-73.94854,0.0,86
282.0,11.0,-73.98273,1.0,200
342.0,7.0,-73.96679,1.0,299
0.0,1.0,-74.00312,0.0,300
96.0,1.0,-73.98981,1.0,250
0.0,1.0,-73.97846,1.0,200
365.0,1.0,-73.95603,0.0,200
46.0,1.0,-73.92225,0.0,55
23.0,1.0,-73.97479,1.0,168
12.0,1.0,-73.95445,1.0,175
357.0,10.0,-73.93631,1.0,299
0.0,1.0,-73.96354,1.0,95
0.0,1.0,-73.99662,0.0,140
90.0,1.0,-73.96089,0.0,100
0.0,2.0,-73.95203,0.0,65
0.0,1.0,-73.96287,1.0,303
137.0,1.0,-73.90787,1.0,110
24.0,1.0,-73.9614,0.0,50
0.0,1.0,-73.95033,1.0,160
0.0,1.0,-73.94755,0.0,55
199.0,1.0,-73.94951,1.0,125
270.0,4.0,-73.97686,0.0,179
257.0,6.0,-73.80676,1.0,259
0.0,1.0,-73.95248,0.0,69
365.0,23.0,-73.97204,1.0,200
2.0,1.0,-73.91501,0.0,60
0.0,1.0,-73.96913,1.0,150
361.0,1.0,-73.94484,0.0,70
0.0,1.0,-73.98154,1.0,225
246.0,103.0,-73.89341,0.0,33
0.0,1.0,-73.94946,0.0,48
37.0,1.0,-73.98319,1.0,240
0.0,1.0,-73.94692,1.0,80
0.0,2.0,-73.94674,1.0,131
82.0,1.0,-73.94158,0.0,55
188.0,2.0,-73.84365,0.0,40
129.0,4.0,-73.95128,0.0,55
49.0,1.0,-73.94008,0.0,75
0.0,1.0,-73.944,1.0,116
53.0,1.0,-73.85219,1.0,250
180.0,4.0,-73.98743,0.0,61
279.0,1.0,-73.96696,1.0,136
63.0,2.0,-73.9671,0.0,175
0.0,1.0,-73.92089,1.0,155
320.0,28.0,-73.98714,2.0,35
339.0,1.0,-73.78896,1.0,85
272.0,1.0,-73.95748,1.0,105
220.0,1.0,-73.9807,2.0,800
0.0,1.0,-73.95622,0.0,110
0.0,1.0,-73.98178,1.0,169
0.0,1.0,-73.98424,0.0,97
315.0,2.0,-73.98222,1.0,250
312.0,1.0,-73.94846,1.0,128
358.0,1.0,-74.09493,0.0,80
87.0,3.0,-73.92195,0.0,56
281.0,4.0,-73.96022,0.0,50
76.0,1.0,-73.87453,0.0,187
303.0,1.0,-73.90684,1.0,120
177.0,8.0,-73.91194,0.0,60
327.0,1.0,-73.9809,0.0,159
307.0,2.0,-73.92815,1.0,105
69.0,1.0,-73.94326,0.0,90
0.0,2.0,-73.90824,0.0,37
365.0,65.0,-73.99824,1.0,450
1.0,1.0,-73.98661,1.0,180
359.0,5.0,-73.7733,0.0,59
219.0,4.0,-73.96472,0.0,98
6.0,1.0,-73.93299,1.0,120
49.0,2.0,-73.9788,1.0,140
0.0,1.0,-73.99076,1.0,198
0.0,1.0,-73.90943,0.0,32
361.0,6.0,-73.81172,0.0,54
0.0,1.0,-73.97467,1.0,180
168.0,3.0,-73.92247,0.0,70
0.0,7.0,-73.96592,1.0,120
364.0,2.0,-73.89071,0.0,55
66.0,1.0,-73.99514,0.0,119
0.0,1.0,-73.96824,1.0,150
324.0,1.0,-73.99586,1.0,176
7.0,3.0,-73.9581,1.0,750
0.0,1.0,-73.96091,1.0,60
257.0,3.0,-73.98917,1.0,99
144.0,1.0,-73.94153,1.0,145
0.0,1.0,-73.98001,1.0,2000
0.0,1.0,-73.94963,0.0,100
363.0,1.0,-73.91159,0.0,150
270.0,1.0,-73.98178,1.0,221
64.0,2.0,-73.95884,0.0,190
32.0,1.0,-73.96174,1.0,53
0.0,1.0,-73.9441,0.0,45
0.0,1.0,-73.98053,0.0,60
83.0,1.0,-73.95789,1.0,210
0.0,2.0,-73.98148,0.0,275
0.0,1.0,-73.94644,1.0,100
55.0,4.0,-73.91572,0.0,68
342.0,1.0,-73.96854,1.0,175
188.0,1.0,-73.94756,0.0,53
365.0,1.0,-73.9943,0.0,250
1.0,1.0,-73.92554,1.0,70
38.0,1.0,-73.97664,1.0,145
179.0,1.0,-73.86144,0.0,70
0.0,1.0,-73.96416,0.0,88
146.0,2.0,-73.9995,1.0,145
0.0,1.0,-73.92967,1.0,90
0.0,1.0,-74.00227,1.0,180
60.0,1.0,-73.98498,1.0,125
0.0,1.0,-73.96233,1.0,59
90.0,3.0,-73.90556,1.0,125
0.0,1.0,-73.91459,0.0,150
32.0,1.0,-73.83012,1.0,185
190.0,1.0,-73.96705,0.0,105
0.0,2.0,-73.93782,0.0,72
132.0,4.0,-73.94984,0.0,60
272.0,1.0,-73.94276,1.0,140
0.0,1.0,-73.94186,0.0,55
318.0,4.0,-73.94456,1.0,359
227.0,1.0,-73.98289,1.0,201
20.0,1.0,-73.94377,0.0,65
0.0,2.0,-73.98418,1.0,245
69.0,2.0,-73.94326,1.0,125
212.0,1.0,-73.96414,1.0,150
87.0,2.0,-73.84079,0.0,100
180.0,1.0,-73.78954,0.0,60
190.0,1.0,-73.9094,0.0,45
284.0,3.0,-73.96129,1.0,168
177.0,2.0,-73.92564,0.0,60
0.0,1.0,-73.94004,1.0,150
0.0,1.0,-73.98241,1.0,80
107.0,1.0,-73.95412,0.0,79
297.0,3.0,-73.96121,0.0,65
0.0,1.0,-73.95589,0.0,75
162.0,1.0,-73.75357,1.0,150
27.0,2.0,-73.73133,1.0,110
0.0,1.0,-73.92863,2.0,95
230.0,1.0,-73.98988,1.0,125
0.0,1.0,-73.83346,1.0,100
365.0,65.0,-73.95873,1.0,285
87.0,1.0,-73.93967,1.0,300
62.0,2.0,-73.94149,0.0,75
0.0,1.0,-73.90795,0.0,35
354.0,11.0,-73.95752,0.0,40
0.0,3.0,-73.94436,1.0,186
0.0,2.0,-73.99938,0.0,69
95.0,1.0,-73.92135,0.0,60
0.0,1.0,-73.96344,0.0,65
67.0,4.0,-73.9877,0.0,90
0.0,2.0,-73.93975,0.0,45
0.0,1.0,-73.94541,2.0,26
89.0,4.0,-73.99027,0.0,79
47.0,1.0,-73.94745,1.0,88
158.0,1.0,-74.00176,1.0,215
0.0,2.0,-73.96511,1.0,110
0.0,1.0,-73.99107,0.0,175
365.0,1.0,-73.92893,0.0,250
310.0,2.0,-73.95235,0.0,86
19.0,1.0,-73.91123,0.0,65
125.0,1.0,-73.97988,0.0,60
2.0,1.0,-73.95721,1.0,130
186.0,2.0,-73.94263,1.0,140
362.0,1.0,-73.95002,1.0,227
153.0,1.0,-73.98495,1.0,225
365.0,2.0,-73.91556,0.0,43
227.0,3.0,-73.93829,0.0,45
318.0,1.0,-73.94367,1.0,250
264.0,1.0,-73.99343,1.0,495
0.0,3.0,-73.97358,0.0,640
285.0,2.0,-73.96175,1.0,375
0.0,1.0,-73.95949,1.0,180
300.0,1.0,-74.00581,1.0,125
30.0,1.0,-73.95202,1.0,400
342.0,3.0,-73.80061,0.0,40
17.0,1.0,-73.98733,1.0,280
0.0,1.0,-73.99382,0.0,54
173.0,1.0,-73.94283,0.0,110
281.0,33.0,-73.94974,1.0,200
0.0,1.0,-73.94339,1.0,66
0.0,1.0,-73.98583,0.0,150
31.0,1.0,-73.95255,1.0,153
38.0,1.0,-73.95348,2.0,90
284.0,1.0,-73.98677,1.0,399
4.0,2.0,-73.99222,1.0,168
357.0,3.0,-73.90921,0.0,70
316.0,2.0,-73.98246,1.0,390
364.0,121.0,-73.9996,1.0,350
229.0,4.0,-73.98018,1.0,450
350.0,327.0,-74.01175,1.0,228
365.0,1.0,-73.97986,1.0,450
23.0,1.0,-74.03037,1.0,98
0.0,1.0,-73.95939,1.0,100
301.0,4.0,-73.94724,0.0,49
172.0,10.0,-73.81461,0.0,47
0.0,1.0,-74.00982,0.0,80
172.0,1.0,-73.95812,1.0,99
224.0,1.0,-73.9577,0.0,35
44.0,2.0,-73.94452,0.0,55
0.0,1.0,-73.93666,0.0,45
280.0,5.0,-73.97181,0.0,68
213.0,1.0,-73.99063,1.0,250
0.0,1.0,-73.9483,1.0,85
362.0,1.0,-73.94729,0.0,100
0.0,1.0,-73.83307,1.0,39
0.0,1.0,-73.96207,1.0,125
74.0,1.0,-74.00765,1.0,299
9.0,1.0,-74.00025,1.0,230
43.0,1.0,-73.98978,0.0,100
180.0,1.0,-73.9495,0.0,69
232.0,15.0,-73.82317,1.0,85
332.0,1.0,-73.94535,1.0,100
0.0,1.0,-73.99951,0.0,100
0.0,1.0,-73.93916,1.0,150
0.0,1.0,-73.95538,0.0,60
320.0,1.0,-73.92321,0.0,99
33.0,1.0,-73.98581,1.0,255
33.0,1.0,-73.99704,1.0,260
242.0,1.0,-73.93678,1.0,179
5.0,1.0,-73.95129,1.0,90
304.0,1.0,-73.98452,1.0,400
205.0,3.0,-73.9559,1.0,230
0.0,2.0,-73.96094,1.0,130
23.0,1.0,-73.99501,0.0,100
0.0,1.0,-73.98621,1.0,225
0.0,1.0,-73.98605,0.0,90
94.0,1.0,-73.92837,0.0,64
0.0,5.0,-73.91544,0.0,45
157.0,1.0,-73.9605,1.0,90
0.0,1.0,-73.97003,0.0,75
0.0,1.0,-73.99567,1.0,250
365.0,7.0,-73.94705,2.0,27
50.0,1.0,-73.99705,1.0,175
0.0,1.0,-73.93952,0.0,35
125.0,327.0,-73.97537,1.0,282
0.0,1.0,-73.95906,0.0,57
39.0,1.0,-74.08302,1.0,175
276.0,1.0,-73.94864,1.0,120
0.0,1.0,-74.00456,1.0,157
191.0,2.0,-73.98174,1.0,480
74.0,1.0,-73.95322,1.0,90
0.0,1.0,-73.94467,0.0,73
0.0,1.0,-73.98694,1.0,179
142.0,4.0,-73.9518,0.0,99
0.0,3.0,-73.99241,0.0,150
363.0,1.0,-73.89461,0.0,73
0.0,1.0,-73.95172,0.0,60
0.0,2.0,-73.84747,1.0,170
271.0,47.0,-73.99528,0.0,100
0.0,1.0,-73.96299,0.0,70
0.0,1.0,-73.97245,1.0,175
129.0,1.0,-73.97299,1.0,170
0.0,1.0,-73.96542,1.0,73
0.0,1.0,-73.96015,0.0,70
364.0,50.0,-73.97683,1.0,195
225.0,15.0,-73.94617,1.0,99
274.0,2.0,-73.9196,1.0,165
329.0,2.0,-73.98856,0.0,145
0.0,1.0,-73.9532,1.0,250
27.0,2.0,-73.94581,1.0,74
34.0,1.0,-73.94536,0.0,89
0.0,1.0,-73.95354,0.0,50
341.0,327.0,-74.00616,1.0,137
108.0,1.0,-73.96853,1.0,400
241.0,1.0,-73.95395,1.0,150
32.0,2.0,-74.00302,0.0,139
0.0,1.0,-73.98473,0.0,90
207.0,4.0,-73.88331,0.0,38
332.0,2.0,-73.99221,0.0,300
64.0,1.0,-73.92471,0.0,33
0.0,1.0,-73.94652,1.0,150
27.0,1.0,-73.96806,1.0,150
321.0,2.0,-73.74625,1.0,200
0.0,1.0,-73.98104,1.0,149
0.0,1.0,-73.72945,0.0,31
0.0,2.0,-73.98437,1.0,599
12.0,1.0,-73.94289,0.0,90
0.0,1.0,-73.94676,1.0,119
54.0,1.0,-73.92472,0.0,88
312.0,96.0,-74.00845,1.0,175
0.0,1.0,-73.94792,1.0,100
0.0,1.0,-73.95047,0.0,70
0.0,1.0,-73.92167,0.0,70
0.0,1.0,-73.95195,0.0,45
342.0,52.0,-73.98058,1.0,150
0.0,1.0,-74.00247,1.0,125
0.0,2.0,-73.85286,0.0,59
0.0,1.0,-73.98291,1.0,170
171.0,1.0,-73.92346,0.0,60
179.0,2.0,-73.93493,0.0,120
79.0,1.0,-73.94565,1.0,1000
0.0,1.0,-73.96554,0.0,70
362.0,1.0,-73.94419,0.0,65
330.0,327.0,-73.97521,1.0,212
221.0,1.0,-73.96739,1.0,105
18.0,1.0,-73.92385,1.0,85
285.0,2.0,-73.92656,1.0,179
125.0,6.0,-73.98576,1.0,99
0.0,1.0,-73.89462,0.0,30
89.0,1.0,-73.92213,0.0,75
0.0,1.0,-73.98369,1.0,199
0.0,2.0,-73.93299,0.0,55
337.0,2.0,-73.96222,0.0,91
341.0,28.0,-73.98871,2.0,32
0.0,1.0,-73.98004,0.0,130
0.0,1.0,-73.97212,1.0,150
0.0,2.0,-73.96288,0.0,90
0.0,1.0,-73.97947,0.0,90
0.0,1.0,-73.98906,1.0,275
90.0,1.0,-74.00017,1.0,110
179.0,1.0,-73.99656,0.0,1750
77.0,4.0,-73.97665,2.0,60
0.0,1.0,-73.99043,1.0,185
15.0,1.0,-73.98831,1.0,200
189.0,1.0,-73.92163,0.0,55
21.0,1.0,-73.95155,1.0,100
19.0,1.0,-73.91934,1.0,160
0.0,1.0,-73.92787,1.0,100
361.0,7.0,-73.95588,0.0,89
0.0,1.0,-73.98944,1.0,200
19.0,1.0,-73.94878,0.0,60
0.0,1.0,-73.95688,1.0,150
299.0,1.0,-74.1588,1.0,150
330.0,327.0,-74.0121,1.0,404
130.0,2.0,-73.97406,1.0,165
290.0,8.0,-74.0839,0.0,34
3.0,1.0,-73.98623,0.0,110
31.0,1.0,-73.97855,0.0,67
115.0,1.0,-73.79196,1.0,80
176.0,4.0,-73.90189,0.0,59
167.0,5.0,-73.91262,0.0,58
0.0,2.0,-73.92796,0.0,54
89.0,2.0,-73.99977,1.0,199
365.0,52.0,-74.00352,1.0,130
270.0,4.0,-73.93966,1.0,135
353.0,23.0,-73.9722,1.0,200
222.0,1.0,-73.94844,1.0,80
0.0,3.0,-73.98865,0.0,109
16.0,1.0,-74.00297,1.0,250
33.0,1.0,-73.98755,0.0,85
318.0,1.0,-73.91673,1.0,120
87.0,4.0,-73.9974,2.0,35
94.0,1.0,-73.94726,0.0,60
0.0,2.0,-73.92837,0.0,70
0.0,1.0,-73.99981,1.0,200
178.0,2.0,-73.92094,0.0,58
331.0,1.0,-73.91282,1.0,89
8.0,1.0,-73.9453,1.0,192
122.0,2.0,-73.88119,1.0,165
0.0,2.0,-73.97595,1.0,250
0.0,1.0,-73.91388,0.0,85
345.0,1.0,-73.95908,1.0,235
0.0,1.0,-73.97484,1.0,175
3.0,1.0,-73.92619,1.0,115
246.0,3.0,-73.9793,1.0,61
365.0,6.0,-73.76345,0.0,95
0.0,1.0,-73.91381,0.0,120
283.0,1.0,-73.98162,0.0,110
205.0,1.0,-73.81691,0.0,40
2.0,1.0,-73.89124,0.0,35
31.0,3.0,-73.95012,1.0,300
188.0,1.0,-73.98874,0.0,81
0.0,1.0,-73.95044,1.0,80
3.0,1.0,-73.91629,1.0,70
88.0,2.0,-73.9825,2.0,139
0.0,1.0,-74.00091,1.0,300
188.0,1.0,-74.00102,1.0,180
251.0,2.0,-73.95799,0.0,107
0.0,2.0,-73.94842,0.0,50
78.0,1.0,-73.9906,0.0,130
321.0,3.0,-73.93424,1.0,150
331.0,2.0,-73.97307,0.0,95
183.0,5.0,-73.84915,0.0,70
179.0,1.0,-74.07979,0.0,65
0.0,1.0,-73.93542,0.0,60
333.0,2.0,-73.98454,1.0,1100
19.0,1.0,-73.95126,0.0,99
353.0,4.0,-73.89169,0.0,52
203.0,1.0,-73.95208,0.0,110
87.0,5.0,-73.87347,0.0,60
0.0,1.0,-73.95624,1.0,100
341.0,5.0,-73.94075,2.0,35
9.0,1.0,-73.99309,1.0,150
70.0,3.0,-73.85047,0.0,56
5.0,3.0,-73.95136,0.0,80
0.0,2.0,-73.99835,0.0,69
0.0,2.0,-73.92954,0.0,89
90.0,1.0,-74.00129,0.0,100
365.0,13.0,-73.88904,0.0,45
161.0,1.0,-73.96667,1.0,210
332.0,9.0,-74.00154,1.0,166
0.0,1.0,-73.87381,0.0,30
1.0,2.0,-73.84942,0.0,90
0.0,1.0,-73.81446,0.0,60
33.0,1.0,-73.93126,1.0,62
39.0,2.0,-73.95461,1.0,200
365.0,12.0,-73.97056,1.0,169
0.0,1.0,-73.94332,0.0,67
194.0,1.0,-73.98311,1.0,299
335.0,1.0,-73.96163,1.0,270
0.0,1.0,-73.98407,1.0,550
332.0,1.0,-73.95261,1.0,150
6.0,1.0,-73.99013,1.0,100
73.0,1.0,-73.99904,1.0,210
297.0,121.0,-73.95911,1.0,369
12.0,1.0,-73.91625,0.0,40
5.0,3.0,-73.95509,1.0,80
0.0,2.0,-73.9169,0.0,95
302.0,3.0,-73.88982,0.0,52
32.0,1.0,-73.96167,1.0,214
53.0,1.0,-73.96642,1.0,90
302.0,1.0,-73.95162,1.0,86
0.0,1.0,-74.0011,1.0,198
357.0,2.0,-74.00363,0.0,149
365.0,1.0,-73.94966,0.0,85
244.0,1.0,-74.07327,1.0,200
189.0,2.0,-73.95976,0.0,180
35.0,2.0,-73.95124,0.0,54
178.0,2.0,-73.84611,0.0,50
58.0,2.0,-73.90231,1.0,109
0.0,1.0,-73.99406,1.0,100
55.0,1.0,-73.94062,0.0,100
361.0,3.0,-73.93046,0.0,50
0.0,2.0,-73.75383,0.0,35
0.0,1.0,-73.98439,0.0,350
112.0,1.0,-73.93577,0.0,108
0.0,1.0,-73.95569,1.0,120
6.0,1.0,-73.95127,1.0,225
188.0,1.0,-73.93967,0.0,51
107.0,1.0,-73.7486,1.0,147
364.0,4.0,-73.9105,1.0,290
200.0,1.0,-73.97836,1.0,75
364.0,2.0,-73.93614,0.0,75
162.0,11.0,-73.97447,0.0,590
3.0,3.0,-73.99851,0.0,59
120.0,9.0,-73.9463,0.0,42
163.0,2.0,-73.9676,1.0,500
337.0,1.0,-73.99291,0.0,120
364.0,1.0,-73.971,1.0,346
110.0,2.0,-73.95031,0.0,69
13.0,1.0,-73.99346,1.0,352
340.0,1.0,-73.99609,1.0,199
0.0,1.0,-74.00059,1.0,250
0.0,1.0,-73.96673,0.0,110
194.0,1.0,-73.92092,1.0,200
0.0,1.0,-73.94342,0.0,75
128.0,1.0,-73.97042,1.0,179
0.0,1.0,-73.99885,1.0,175
0.0,1.0,-73.97629,1.0,150
360.0,2.0,-73.9464,0.0,39
77.0,2.0,-73.91956,0.0,64
0.0,3.0,-73.9811,0.0,90
0.0,1.0,-73.94127,0.0,36
271.0,1.0,-73.99257,0.0,120
1.0,4.0,-73.96649,1.0,207
0.0,1.0,-73.99452,1.0,175
352.0,3.0,-73.75141,0.0,42
0.0,1.0,-73.95086,1.0,250
0.0,1.0,-73.98028,1.0,93
231.0,1.0,-73.94185,1.0,350
135.0,1.0,-73.9244,1.0,99
0.0,1.0,-73.95383,1.0,110
0.0,1.0,-73.99272,1.0,500
102.0,1.0,-73.98812,0.0,40
73.0,2.0,-73.95314,1.0,255
365.0,4.0,-74.00288,0.0,270
0.0,1.0,-73.95561,0.0,90
365.0,1.0,-74.01758,1.0,3750
0.0,1.0,-73.98639,1.0,175
309.0,1.0,-73.9604,1.0,160
0.0,1.0,-73.98434,1.0,169
0.0,1.0,-73.97031,1.0,153
310.0,1.0,-73.94902,0.0,150
154.0,1.0,-73.91289,1.0,80
0.0,1.0,-73.98777,1.0,180
0.0,2.0,-73.94861,1.0,50
0.0,1.0,-73.92138,0.0,55
310.0,1.0,-73.96313,1.0,650
0.0,1.0,-73.95408,1.0,100
265.0,327.0,-74.0103,1.0,495
67.0,39.0,-73.98545,1.0,150
0.0,1.0,-73.94088,1.0,250
0.0,1.0,-74.00001,1.0,225
0.0,1.0,-73.97376,0.0,45
356.0,2.0,-73.85723,1.0,289
0.0,1.0,-73.91878,0.0,80
0.0,1.0,-73.97493,1.0,87
72.0,2.0,-73.90661,0.0,80
139.0,1.0,-73.93754,0.0,75
9.0,3.0,-73.94351,1.0,220
242.0,2.0,-73.93274,1.0,120
0.0,3.0,-73.83451,0.0,55
5.0,1.0,-73.98296,1.0,115
245.0,1.0,-73.94231,0.0,40
47.0,2.0,-73.95859,0.0,55
89.0,2.0,-73.98895,0.0,169
0.0,1.0,-73.93445,0.0,50
15.0,1.0,-74.16027,1.0,51
99.0,2.0,-73.93848,0.0,59
353.0,9.0,-73.97435,1.0,170
35.0,1.0,-73.99305,1.0,185
0.0,1.0,-73.95242,0.0,90
345.0,2.0,-73.92263,0.0,27
164.0,1.0,-73.90975,1.0,49
363.0,2.0,-73.95292,2.0,149
274.0,2.0,-73.97321,1.0,175
355.0,1.0,-73.93826,0.0,60
0.0,1.0,-73.95136,0.0,50
263.0,4.0,-73.93413,0.0,35
364.0,11.0,-73.95176,0.0,65
0.0,1.0,-73.97203,0.0,65
179.0,1.0,-73.99493,0.0,120
0.0,1.0,-73.945,1.0,80
0.0,1.0,-73.98576,1.0,190
70.0,1.0,-73.98875,0.0,149
152.0,1.0,-73.95175,1.0,130
0.0,1.0,-73.97397,1.0,139
0.0,1.0,-73.98768,1.0,250
0.0,1.0,-73.9912,1.0,175
0.0,1.0,-73.94756,1.0,240
1.0,1.0,-73.93816,1.0,85
173.0,4.0,-73.91881,1.0,110
283.0,3.0,-73.94145,1.0,260
347.0,6.0,-73.97294,1.0,85
157.0,1.0,-73.96093,1.0,165
359.0,2.0,-73.78157,1.0,160
348.0,1.0,-73.95408,1.0,135
106.0,3.0,-73.9274,0.0,49
0.0,1.0,-73.93777,1.0,115
30.0,2.0,-73.86907,0.0,80
45.0,1.0,-73.93832,0.0,44
319.0,1.0,-73.75403,0.0,89
0.0,1.0,-74.00706,1.0,150
0.0,1.0,-73.94288,0.0,80
0.0,1.0,-73.89988,0.0,25
358.0,1.0,-73.9941,1.0,275
0.0,2.0,-73.98076,1.0,130
0.0,1.0,-73.99761,1.0,199
0.0,1.0,-73.98954,1.0,92
0.0,1.0,-73.96641,0.0,800
340.0,1.0,-73.98089,0.0,125
0.0,1.0,-73.96256,1.0,139
361.0,2.0,-73.99921,0.0,100
176.0,1.0,-73.94663,1.0,185
171.0,1.0,-73.9973,1.0,180
188.0,1.0,-73.95606,1.0,250
310.0,1.0,-73.90956,0.0,55
170.0,1.0,-73.84677,1.0,60
309.0,4.0,-73.94746,0.0,85
249.0,4.0,-73.8601,1.0,199
131.0,9.0,-73.94521,0.0,35
16.0,1.0,-73.96581,1.0,175
0.0,1.0,-73.99576,1.0,122
0.0,1.0,-73.98109,1.0,129
0.0,1.0,-73.91291,0.0,45
90.0,2.0,-73.92657,0.0,49
0.0,1.0,-73.95214,1.0,220
235.0,1.0,-73.98514,1.0,170
323.0,15.0,-73.95238,1.0,99
146.0,1.0,-73.99893,0.0,90
153.0,5.0,-73.95437,0.0,73
307.0,2.0,-73.93038,0.0,99
0.0,1.0,-73.99383,1.0,200
39.0,1.0,-73.99372,1.0,95
0.0,1.0,-73.93554,0.0,50
324.0,96.0,-73.97222,1.0,170
35.0,3.0,-73.95767,0.0,51
0.0,1.0,-73.95242,0.0,65
229.0,6.0,-73.96155,0.0,62
0.0,1.0,-73.92297,0.0,89
296.0,3.0,-73.98018,0.0,140
296.0,2.0,-73.92747,0.0,60
0.0,1.0,-73.82469,1.0,45
163.0,1.0,-73.98035,1.0,319
157.0,232.0,-73.97874,1.0,273
167.0,2.0,-73.85804,0.0,47
36.0,1.0,-73.99928,1.0,200
233.0,2.0,-73.98503,1.0,220
33.0,2.0,-73.94795,1.0,125
0.0,1.0,-73.96567,0.0,90
46.0,1.0,-73.97188,1.0,168
262.0,1.0,-73.95466,1.0,134
158.0,2.0,-73.92684,0.0,66
0.0,1.0,-73.9556,0.0,65
201.0,3.0,-73.98857,1.0,189
324.0,1.0,-73.94967,0.0,50
88.0,1.0,-73.94576,0.0,150
48.0,4.0,-73.90435,1.0,140
0.0,1.0,-73.99622,0.0,75
0.0,2.0,-73.98289,0.0,199
54.0,2.0,-73.87731,0.0,29
247.0,1.0,-73.95213,1.0,120
5.0,1.0,-73.90506,1.0,174
18.0,1.0,-73.98511,0.0,95
0.0,1.0,-73.94811,1.0,90
0.0,1.0,-73.99079,1.0,230
51.0,1.0,-73.95136,0.0,57
0.0,1.0,-73.9656,0.0,95
321.0,2.0,-73.94943,1.0,152
0.0,2.0,-73.9542,0.0,75
0.0,1.0,-73.95474,0.0,58
360.0,1.0,-73.99849,1.0,230
365.0,1.0,-73.98706,1.0,1000
317.0,2.0,-73.74713,1.0,175
364.0,1.0,-73.88883,1.0,200
365.0,1.0,-73.96321,1.0,500
193.0,1.0,-73.97313,0.0,750
24.0,1.0,-73.95697,1.0,146
0.0,2.0,-73.9615,0.0,60
0.0,1.0,-73.93947,0.0,45
45.0,1.0,-73.92115,1.0,93
266.0,2.0,-73.93249,0.0,75
344.0,1.0,-73.94616,1.0,200
157.0,1.0,-73.96441,0.0,80
338.0,1.0,-74.00821,0.0,80
302.0,1.0,-73.98324,1.0,285
194.0,1.0,-73.97743,1.0,300
228.0,1.0,-73.91596,1.0,150
55.0,1.0,-73.93953,1.0,500
39.0,1.0,-73.92847,0.0,50
214.0,1.0,-74.00214,1.0,799
77.0,3.0,-73.96314,1.0,90
280.0,2.0,-73.95459,1.0,245
128.0,4.0,-73.93052,1.0,100
364.0,1.0,-73.94163,0.0,100
334.0,4.0,-73.84941,0.0,65
3.0,1.0,-73.96355,1.0,200
365.0,2.0,-73.92804,2.0,500
0.0,1.0,-73.96187,1.0,225
243.0,2.0,-73.92911,1.0,100
0.0,2.0,-73.91304,0.0,120
22.0,1.0,-74.01562,0.0,99
181.0,2.0,-73.98665,0.0,89
249.0,65.0,-73.98174,1.0,225
208.0,4.0,-73.88228,0.0,33
0.0,1.0,-73.95572,1.0,150
330.0,232.0,-74.00906,1.0,278
250.0,1.0,-73.9448,1.0,110
0.0,1.0,-73.99909,1.0,220
246.0,2.0,-73.94219,0.0,55
0.0,1.0,-73.96898,1.0,450
0.0,7.0,-73.98766,0.0,415
241.0,12.0,-73.99022,0.0,105
125.0,1.0,-73.94085,1.0,115
163.0,1.0,-73.95528,0.0,60
157.0,1.0,-73.97477,1.0,475
0.0,1.0,-73.99395,1.0,69
338.0,1.0,-73.77162,1.0,290
0.0,1.0,-73.98335,1.0,200
56.0,2.0,-73.96696,1.0,275
0.0,1.0,-73.98916,1.0,150
312.0,1.0,-73.943,1.0,320
0.0,2.0,-73.94216,0.0,62
36.0,1.0,-73.94015,0.0,75
330.0,1.0,-73.97531,1.0,225
0.0,3.0,-73.94852,1.0,120
0.0,1.0,-74.00252,1.0,250
331.0,2.0,-74.00754,1.0,185
18.0,2.0,-73.98916,1.0,115
308.0,2.0,-73.97289,1.0,79
180.0,1.0,-73.95873,1.0,490
180.0,1.0,-73.9404,1.0,110
0.0,2.0,-73.9494,1.0,159
0.0,1.0,-73.9636,1.0,595
0.0,1.0,-73.94871,0.0,90
0.0,1.0,-74.01719,1.0,180
139.0,1.0,-73.94075,1.0,150
277.0,1.0,-73.97732,1.0,148
8.0,1.0,-73.9573,1.0,130
5.0,2.0,-74.00263,1.0,150
0.0,2.0,-73.99294,0.0,60
346.0,1.0,-73.91443,0.0,80
131.0,1.0,-73.86608,1.0,60
62.0,2.0,-74.00952,0.0,124
129.0,1.0,-73.96208,1.0,130
321.0,8.0,-73.90607,0.0,45
55.0,1.0,-73.98252,1.0,315
290.0,1.0,-73.91251,0.0,65
303.0,34.0,-73.98466,1.0,130
0.0,1.0,-73.99063,1.0,180
85.0,2.0,-73.91308,1.0,85
272.0,1.0,-73.93561,1.0,175
